Cnot6	Cnot3
Cnot6	Cnot1
Cnot6	Cnot4
Cnot6	Rqcd1
Cnot6	Cnot8
Cnot6	Cnot2
Cnot6	Cnot10
Ankrd32	Ssbp2
Ankrd32	Ssbp3
Ankrd32	Ssbp4
Csdc2	Ldb1
Csdc2	Nfe2
Espl1	Cenpi
Espl1	Cdc20
Espl1	Cdca2
Espl1	Fam64a
Espl1	Kif22
Espl1	Birc5
Espl1	Bub1b
Espl1	Aspm
Espl1	Ccna2
Espl1	Ccnb2
Espl1	Cdc25c
Espl1	Cdk1
Espl1	Smc3
Espl1	Smc1b
Espl1	Foxm1
Espl1	Kif11
Espl1	Kif4
Espl1	Lig1
Espl1	Mcm2
Espl1	Melk
Espl1	Uhrf1
Espl1	Omp
Espl1	Plk1
Espl1	Pold1
Espl1	Rad21
Espl1	Sh3gl1
Espl1	Shcbp1
Espl1	Stag1
Espl1	Stag2
Espl1	Kntc1
Espl1	Plk4
Espl1	Aurkb
Espl1	Aurka
Espl1	Chtf18
Espl1	Ncaph
Espl1	Dlgap5
Espl1	Ska3
Espl1	Ttk
Espl1	Cenpe
Espl1	Smc1a
Espl1	Ccnb1
Espl1	Cenph
Espl1	Racgap1
Espl1	Pttg1
Espl1	Pbk
Espl1	Spag5
Espl1	Ncapg
Espl1	Rec8
Espl1	Asf1b
Espl1	Ndc80
Espl1	Cdt1
Espl1	Cdca5
Espl1	Zwilch
Espl1	Sgol2
Espl1	Ube2c
Espl1	Kif18b
Espl1	Ccdc99
Espl1	Ckap2l
Espl1	Kif23
Espl1	Esco2
Espl1	Tpx2
Espl1	Cenpn
Espl1	Sgol1
Espl1	Cep55
Espl1	4930547N16Rik
Espl1	Ncapg2
Espl1	Troap
Espl1	Ckap2
Topors	Tubg1
Topors	Nedd1
Topors	Sdc1
Topors	Trp53
Topors	Mark4
Topors	Tubgcp5
Topors	Tubgcp6
Topors	Mzt2
Topors	Bloc1s2a
Topors	Mzt1
Hmgxb3	Hoxa11
Btaf1	Tbp
Atf5	Fam175b
Atf5	Cebpg
Atf5	Gfap
Atf5	Npm1
Wwp1	Csf1r
Wwp1	Egfr
Wwp1	Erbb3
Wwp1	Erbb4
Wwp1	Fgfr2
Wwp1	Fgfr3
Wwp1	Fgfr4
Wwp1	Flt1
Wwp1	Hoxd12
Wwp1	Igf1r
Wwp1	Kdr
Wwp1	Kit
Wwp1	Met
Wwp1	Ntrk1
Wwp1	Pdgfra
Wwp1	Ret
Wwp1	Ywhaz
Ankrd1	Tgs1
Ankrd1	Capn3
Ankrd1	Ncoa3
Ankrd1	Nkx2-5
Ankrd1	Med1
Ankrd1	Rxra
Ankrd1	Ttn
Ankrd1	Ncoa6
Ankrd1	Smarcd3
Ankrd1	Tbl1xr1
Scml2	Irs1
Whsc1	Ogt
Whsc1	Plod1
Whsc1	Polr2a
Whsc1	Foxp3
Whsc1	Smarca4
Whsc1	Sf1
Whsc1	Plod2
Whsc1	Plod3
Whsc1	Hdac1
Whsc1	Hnrnpu
Whsc1	Sall1
Whsc1	Raver1
Whsc1	Nanog
Whsc1	Sall4
Gcm2	Foxn2
Chd4	Pcbd1
Chd4	Ewsr1
Chd4	Gata1
Chd4	Hoxa2
Chd4	Nab2
Chd4	Nfe2
Chd4	Pou5f1
Chd4	Rorc
Chd4	Foxp3
Chd4	Sox2
Chd4	Tcf12
Chd4	Tcf3
Chd4	L3mbtl2
Chd4	Vezf1
Chd4	Mta2
Chd4	Nphp4
Chd4	Esrrb
Chd4	Ep300
Chd4	Trip13
Chd4	Nanog
Chd4	Zfp819
Chd4	Ssbp4
Chd4	Tfcp2l1
Chd4	Sall4
Hist1h1t	Rfx2
Hist1h1t	Nasp
Ddb2	Cdk7
Ddb2	Ddb1
Ddb2	Ercc2
Ddb2	Ercc3
Ddb2	Gfi1
Ddb2	Gtf2h4
Ddb2	Mnat1
Ddb2	Rad23b
Ddb2	Rpa2
Ddb2	Sod2
Ddb2	Gtf2h3
Ddb2	Trp53
Ddb2	Xpc
Ddb2	Ercc5
Ddb2	Mapk14
Ddb2	Ccnh
Ddb2	Rpa3
Ddb2	Rpa1
Ddb2	Cul4a
Srsf9	Sf3b3
Srsf9	Sf3b4
Srsf9	Cstf2
Srsf9	U2af1
Srsf9	Srsf1
Srsf9	C1qbp
Srsf9	Dhx9
Srsf9	Hnrnpa1
Srsf9	Polr2k
Srsf9	Pcbp2
Srsf9	Prpf8
Srsf9	Polr2j
Srsf9	Eftud2
Srsf9	Snrnp70
Srsf9	Snrpd1
Srsf9	Srpk1
Srsf9	U2af2
Srsf9	Cstf3
Srsf9	Polr2b
Srsf9	Hnrnpul1
Srsf9	Pcbp1
Srsf9	Smc1a
Srsf9	Polr2h
Srsf9	Cpsf7
Srsf9	Lsm2
Srsf9	Sf3b2
Srsf9	Snrnp200
Srsf9	Ncbp1
Srsf9	Cpsf2
Srsf9	Hnrnpu
Srsf9	Nxf1
Srsf9	Hnrnpa2b1
Srsf9	Cpsf3
Srsf9	Dhx38
Srsf9	0610009D07Rik
Srsf9	Sf3b5
Srsf9	Polr2e
Srsf9	Polr2l
Srsf9	Snrnp40
Srsf9	Snrpd3
Srsf9	Sf3a1
Srsf9	Ccar1
Srsf9	Polr2g
Srsf9	Srsf6
Srsf9	Snrpg
Srsf9	Ncbp2
Srsf9	Upf3b
Srsf9	Gtf2f2
Srsf9	Prpf6
Srsf9	Snrpa1
Srsf9	Srsf11
Srsf9	Polr2d
Srsf9	Polr2f
Srsf9	Snrpf
Srsf9	Polr2i
Srsf9	Prpf4
Srsf9	Sugp1
Srsf9	Cdc40
Srsf9	Sf3a3
Srsf9	Hnrnpa0
Srsf9	Sf3b1
Srsf9	Rbm5
Srsf9	Cpsf1
Srsf9	Gtf2f1
Srsf9	Hnrnpf
Srsf9	Clp1
Med21	Plin1
Med21	Cdk9
Med21	Med21
Med21	Adipoq
Med21	Tgs1
Med21	Fabp4
Med21	Ccnd3
Med21	Cd36
Med21	Cebpa
Med21	Cebpb
Med21	Egr2
Med21	Brd2
Med21	Hdac3
Med21	Klf4
Med21	Lep
Med21	Lpl
Med21	Ltb
Med21	Ncoa3
Med21	Nfe2
Med21	Pck1
Med21	Pik3ca
Med21	Med1
Med21	Pparg
Med21	Ppargc1a
Med21	Rxra
Med21	Med16
Med21	Tgfb1
Med21	Tnf
Med21	Wnt1
Med21	Wnt10b
Med21	Thrap3
Med21	Med17
Med21	Cdk8
Med21	Med14
Med21	Med10
Med21	Med13
Med21	Ep300
Med21	Med19
Med21	Mcrs1
Med21	Ncoa6
Med21	Med12
Med21	Med11
Med21	Med7
Med21	Aagab
Med21	Smarcd3
Med21	Med28
Med21	Med18
Med21	Med31
Med21	Med4
Med21	Med27
Med21	Med30
Med21	Med6
Med21	Med23
Med21	Med26
Med21	Med25
Med21	Med13l
Med21	Cdk19
Med21	Tbl1xr1
Med21	Med15
Taf9	Aprt
Taf9	Cct2
Taf9	Cdk7
Taf9	Ercc2
Taf9	Ercc3
Taf9	Kat2a
Taf9	Gtf2h4
Taf9	Kpna2
Taf9	Max
Taf9	Mnat1
Taf9	Rnr1
Taf9	Polr2k
Taf9	Rnf2
Taf9	Polr2j
Taf9	Rrm1
Taf9	Rrm2
Taf9	Gtf2h3
Taf9	Taf3
Taf9	Taf6
Taf9	Rbbp5
Taf9	Tbp
Taf9	Usp22
Taf9	Atxn7l3
Taf9	Eny2
Taf9	Taf5
Taf9	Taf4a
Taf9	Gtf2b
Taf9	Tada2b
Taf9	Polr2b
Taf9	Taf7
Taf9	Polr2h
Taf9	Esrrb
Taf9	Sap130
Taf9	Taf1
Taf9	Tada1
Taf9	Imp4
Taf9	Mga
Taf9	Taf2
Taf9	Rrm2b
Taf9	Taf9b
Taf9	E2f6
Taf9	Mcrs1
Taf9	Bysl
Taf9	Ruvbl1
Taf9	Psmd14
Taf9	Taf8
Taf9	Nip7
Taf9	Pno1
Taf9	Dimt1
Taf9	Psmd6
Taf9	Polr2e
Taf9	Polr2l
Taf9	Ccnh
Taf9	Psmd12
Taf9	Riok2
Taf9	Psmc6
Taf9	Nob1
Taf9	Polr2g
Taf9	Chd8
Taf9	Kat8
Taf9	Brix1
Taf9	Mak16
Taf9	Gtf2f2
Taf9	Prpf31
Taf9	Polr2d
Taf9	Polr2f
Taf9	Polr2i
Taf9	Gtf2e1
Taf9	Pelp1
Taf9	Ccdc101
Taf9	Senp3
Taf9	Tfcp2l1
Taf9	Gtf2a1
Taf9	Gtf2f1
Foxp1	Foxp1
Foxp1	Tle6
Foxp1	Htt
Foxp1	Smad4
Foxp1	Per1
Foxp1	Per2
Foxp1	Phf2
Foxp1	Foxp3
Foxp1	Tcf3
Zdhhc15	Zdhhc15
Zdhhc15	Tcf3
Zdhhc15	Tox3
Jmjd1c	Pou5f1
Jmjd1c	Esrrb
Jmjd1c	Tfcp2l1
Zzz3	Dr1
Zzz3	Kat2a
Zzz3	Kat2b
Zzz3	Yeats2
Zzz3	Mbip
Zzz3	Csrp2bp
Zzz3	Map3k7
Zzz3	Pole4
Zzz3	Ccdc101
Zzz3	Tfcp2l1
E2f8	E2f8
Trip11	Ift20
Lmo3	Ldb1
Lmo3	Ldb2
Lmo3	Tal1
Lmo3	Tal2
Lmo3	Ssbp2
Lmo1	Ldb1
Lmo1	Ldb2
Lmo1	Lyl1
Lmo1	Tal1
Lmo1	Tal2
Lmo1	Ssbp2
Mzf1	Zfp513
Mzf1	Mzf1
Mzf1	Zscan2
Mzf1	Zfp768
Mzf1	Zfp473
Mzf1	Zfp688
Mzf1	Zfp623
Zfp91	Cdkn2a
Dek	Kat2b
Dek	Pcna
Dek	Rela
Dek	Trp63
Dek	Tlx3
Ehmt2	Dnmt3a
Ehmt2	Dnmt3b
Ehmt2	Grin2b
Ehmt2	H3f3a
Ehmt2	Ncoa3
Ehmt2	Plod1
Ehmt2	L3mbtl2
Ehmt2	Tnfrsf1a
Ehmt2	Plod2
Ehmt2	Plod3
Ehmt2	Ywhab
Ehmt2	Dnmt3l
Lmx1a	Ldb1
Lmx1a	Ldb2
Lmx1a	Ssbp2
Lmx1a	Phf10
Nr3c2	Fxyd4
Nr3c2	Atp1a1
Nr3c2	Atp1b1
Nr3c2	Atp1b2
Nr3c2	Atp1b3
Nr3c2	Fxyd2
Nr3c2	Hsp90ab1
Nr3c2	Kras
Nr3c2	Scnn1a
Nr3c2	Scnn1b
Nr3c2	Scnn1g
Nr3c2	Sgk1
Nr3c2	Tsg101
Nr3c2	Ubc
Nr3c2	Atp1a3
Nr3c2	Atp1a4
Nr3c2	Stub1
Nr3c2	Atp1b4
Nr3c2	Atp1a2
Cebpe	Gata1
Cebpe	Myc
Cebpe	Sfpi1
Cebpe	Nol3
Srsf1	Sf3b3
Srsf1	Sf3b4
Srsf1	Srsf9
Srsf1	Cstf2
Srsf1	U2af1
Srsf1	Aire
Srsf1	C1qbp
Srsf1	Dhx9
Srsf1	Srsf10
Srsf1	Polr2k
Srsf1	Pcbp2
Srsf1	Prpf8
Srsf1	Polr2j
Srsf1	Khdrbs1
Srsf1	Srsf3
Srsf1	Eftud2
Srsf1	Snrnp70
Srsf1	Snrpd1
Srsf1	Srpk1
Srsf1	Srpk2
Srsf1	Tcf3
Srsf1	U2af2
Srsf1	Cstf3
Srsf1	Polr2b
Srsf1	Hnrnpul1
Srsf1	Pcbp1
Srsf1	Smc1a
Srsf1	Polr2h
Srsf1	Cpsf7
Srsf1	Lsm2
Srsf1	Sf3b2
Srsf1	Snrnp200
Srsf1	Ncbp1
Srsf1	Cpsf2
Srsf1	Hnrnpu
Srsf1	Nxf1
Srsf1	Hnrnpa2b1
Srsf1	Cpsf3
Srsf1	Tcerg1
Srsf1	Pard6a
Srsf1	Dhx38
Srsf1	0610009D07Rik
Srsf1	Sf3b5
Srsf1	Polr2e
Srsf1	Polr2l
Srsf1	Snrnp40
Srsf1	Rsrc1
Srsf1	Snrpd3
Srsf1	Sf3a1
Srsf1	Ccar1
Srsf1	Polr2g
Srsf1	Srsf6
Srsf1	Snrpg
Srsf1	Ncbp2
Srsf1	Upf3b
Srsf1	Gtf2f2
Srsf1	Prpf6
Srsf1	Snrpa1
Srsf1	Srsf11
Srsf1	Polr2d
Srsf1	Cdk13
Srsf1	Polr2f
Srsf1	Snrpf
Srsf1	Polr2i
Srsf1	Prpf4
Srsf1	Sugp1
Srsf1	Cdc40
Srsf1	Sf3a3
Srsf1	Hnrnpa0
Srsf1	Sf3b1
Srsf1	Rbm5
Srsf1	Cpsf1
Srsf1	Gtf2f1
Srsf1	Hnrnpf
Srsf1	Clp1
Abl1	Abl1
Abl1	Cbl
Abl1	Cish
Abl1	Crk
Abl1	Crkl
Abl1	Cd55
Abl1	Daf2
Abl1	Dok1
Abl1	Epha1
Abl1	Epha2
Abl1	Epha3
Abl1	Epha4
Abl1	Epha5
Abl1	Epha6
Abl1	Epha7
Abl1	Epha8
Abl1	Ephb2
Abl1	Ephb3
Abl1	Ephb4
Abl1	Ephb6
Abl1	Grb2
Abl1	Inpp5d
Abl1	Rac3
Abl1	Grap2
Abl1	Myc
Abl1	Nck1
Abl1	Ntrk1
Abl1	Ntrk2
Abl1	Ntrk3
Abl1	Ptpn11
Abl1	Pxn
Abl1	Rac1
Abl1	Rac2
Abl1	Rb1
Abl1	Shc1
Abl1	Shc3
Abl1	Stat5a
Abl1	Stat5b
Abl1	Cblb
Abl1	Shc2
Abl1	Rin1
Abl1	Ephb1
Abl1	Shc4
Abl1	Dok3
Abl1	Park2
Abl1	Asrgl1
Abl1	Cblc
Abl1	Kat5
Tle6	Maml1
Tle6	Foxp1
Tle6	Alx4
Tle6	Pcbd1
Tle6	Ewsr1
Tle6	Hoxa2
Tle6	Hoxd3
Tle6	Ncoa3
Tle6	Nfe2
Tle6	Tcf3
Tle6	Nlrp5
Tle6	Zfp473
Tle6	Zfp275
Tle6	Tlx3
Tle6	Mixl1
Tle6	Ep300
Tle6	Cited4
Tle6	Khdc3
Tle6	Ooep
Tle6	Ssbp3
Tle6	Ssbp4
Tle6	Wwtr1
Brdt	Cdk9
Brdt	Hist4h4
Supt16h	Aire
Supt16h	H3f3a
Supt16h	Pola1
Supt16h	Pold1
Supt16h	Pou5f1
Supt16h	Rasd1
Supt16h	Sox2
Supt16h	Supt4h1
Supt16h	Supt6h
Supt16h	Ctr9
Supt16h	Rpa1
Supt16h	Nanog
Supt16h	Tfcp2l1
Pawr	Rhoq
Pawr	Acta1
Pawr	Actc1
Pawr	Cd2ap
Pawr	Coro1a
Pawr	Dapk3
Pawr	Pcbd1
Pawr	Drd2
Pawr	Gas7
Pawr	Inpp5d
Pawr	Rac3
Pawr	Myo1f
Pawr	Rxrg
Pawr	Ezr
Pawr	Wt1
Pawr	Vps18
Pawr	Sh2b2
Pawr	Amot
Pawr	Tmsb15l
Pawr	Myo1a
Pawr	Tmod3
Pawr	Myo3a
Pawr	Afap1
Pawr	Vps11
Pawr	Whrn
Pawr	Myo18b
Pawr	Vps16
Vsx1	Nkx2-1
Adnp	Cacnb1
Adnp	Cbx5
Adnp	Tfcp2l1
Parp1	Cdk9
Parp1	Brca1
Parp1	Casp3
Parp1	Casp7
Parp1	Cenpb
Parp1	Dnmt1
Parp1	E2f1
Parp1	Xrcc6
Parp1	Hdac2
Parp1	Smad4
Parp1	Mre11a
Parp1	Pcna
Parp1	Pola1
Parp1	Pold1
Parp1	Pou5f1
Parp1	Prkdc
Parp1	Aurkb
Parp1	L3mbtl2
Parp1	Trim28
Parp1	Ubc
Parp1	Wrn
Parp1	Xrcc1
Parp1	Nanog
Aebp1	Nfe2
Aebp1	Gmeb2
Aebp2	Eed
Aebp2	Ezh1
Aebp2	Ezh2
Aebp2	Jarid2
Nr0b1	Pelo
Nr0b1	Ogt
Nr0b1	Nr1i3
Nr0b1	Cyp19a1
Nr0b1	Nr2f6
Nr0b1	Esr2
Nr0b1	Wdr5
Nr0b1	Nr4a1
Nr0b1	Hnf4a
Nr0b1	Prmt1
Nr0b1	Loxl1
Nr0b1	Mc2r
Nr0b1	Mybl2
Nr0b1	Nr1i2
Nr0b1	Nr4a2
Nr0b1	Pou5f1
Nr0b1	Med1
Nr0b1	Ppard
Nr0b1	Pparg
Nr0b1	Rarg
Nr0b1	Rest
Nr0b1	Rorc
Nr0b1	Rxra
Nr0b1	Rxrb
Nr0b1	Nr1h4
Nr0b1	Slc8a1
Nr0b1	Sox9
Nr0b1	Sp1
Nr0b1	Zfp609
Nr0b1	Nr1d1
Nr0b1	Thrb
Nr0b1	Trim28
Nr0b1	Nr2e1
Nr0b1	Nr1h3
Nr0b1	Vdr
Nr0b1	Wt1
Nr0b1	Zfp281
Nr0b1	Zfp42
Nr0b1	Nr0b2
Nr0b1	Esrrb
Nr0b1	Esrrg
Nr0b1	Nr5a1
Nr0b1	Nr5a2
Nr0b1	Nr1d2
Nr0b1	Fbxo15
Nr0b1	Rif1
Nr0b1	Sall1
Nr0b1	Nrbf2
Nr0b1	Snw1
Nr0b1	Nanog
Nr0b1	Nr2c2ap
Nr0b1	Tfcp2l1
Nr0b1	Sall4
Ahr	Ldlrap1
Ahr	Isg15
Ahr	Gm10649
Ahr	3830408C21Rik
Ahr	9130206I24Rik
Ahr	Hist1h4m
Ahr	Amd2
Ahr	Gm13446
Ahr	Prdm11
Ahr	A230070E04Rik
Ahr	9130023H24Rik
Ahr	5430417L22Rik
Ahr	Mir544
Ahr	Tmem64
Ahr	Adprhl2
Ahr	Gpn2
Ahr	Snord96a
Ahr	Snord95
Ahr	Snord19
Ahr	Snord66
Ahr	Snord69
Ahr	Snord14a
Ahr	C130080G10Rik
Ahr	Snora26
Ahr	Mir1963
Ahr	Mir1905
Ahr	Mir1895
Ahr	Mir1945
Ahr	Snora28
Ahr	Gm11602
Ahr	BB283400
Ahr	AV039307
Ahr	Gm13826
Ahr	2810013P06Rik
Ahr	Tmem95
Ahr	A930016O22Rik
Ahr	Dos
Ahr	Gm11762
Ahr	2900053A13Rik
Ahr	C130021I20Rik
Ahr	Gm16793
Ahr	Mir1247
Ahr	Mir3093
Ahr	Dmr
Ahr	Mir5134
Ahr	N4bp2l1
Ahr	Mira
Ahr	Hscb
Ahr	Zfp513
Ahr	Plekhg2
Ahr	C230052I12Rik
Ahr	Rrp8
Ahr	Phkb
Ahr	E130303B06Rik
Ahr	Zdhhc7
Ahr	Tcta
Ahr	Nudt10
Ahr	Chchd10
Ahr	Xpo1
Ahr	Zfp692
Ahr	Inca1
Ahr	Hoxb2
Ahr	Slc6a5
Ahr	Isl2
Ahr	Snora68
Ahr	0610010K14Rik
Ahr	Nhlrc1
Ahr	Rnf44
Ahr	Chmp7
Ahr	Ankrd28
Ahr	Ppp1r3e
Ahr	AU022754
Ahr	Fam19a5
Ahr	Eaf2
Ahr	Tmem146
Ahr	Afap1l1
Ahr	Kctd1
Ahr	Lrrtm2
Ahr	Btaf1
Ahr	AI462493
Ahr	Macrod1
Ahr	Kazald1
Ahr	Otub1
Ahr	Yars
Ahr	Atf5
Ahr	Slc12a6
Ahr	Camk2d
Ahr	Eif2b3
Ahr	Grm3
Ahr	Grm5
Ahr	Ltbp4
Ahr	Foxp1
Ahr	Sft2d2
Ahr	Oxsr1
Ahr	Mex3b
Ahr	Ankhd1
Ahr	Lhfp
Ahr	Prkcdbp
Ahr	Rbm15b
Ahr	Prex2
Ahr	Ankrd39
Ahr	Fam163b
Ahr	Ampd2
Ahr	Arrb1
Ahr	Actn1
Ahr	Rap1a
Ahr	Zfp91
Ahr	Zbtb25
Ahr	Gm16517
Ahr	Syt17
Ahr	Ehmt2
Ahr	Bcr
Ahr	Acat2
Ahr	Timp4
Ahr	Etfb
Ahr	Gabra5
Ahr	Hmga1-rs1
Ahr	Igf2as
Ahr	Egln1
Ahr	Foxp2
Ahr	Slc5a5
Ahr	Chrne
Ahr	Zfp295
Ahr	Actg1
Ahr	Rasa2
Ahr	Prosc
Ahr	Adam12
Ahr	Adam15
Ahr	Adam9
Ahr	Adra1d
Ahr	Agrn
Ahr	Aip
Ahr	Alcam
Ahr	Dph1
Ahr	Amd1
Ahr	Necab2
Ahr	Anxa6
Ahr	Ap4s1
Ahr	Speg
Ahr	Xiap
Ahr	Aplp1
Ahr	Aplp2
Ahr	Nr2f2
Ahr	Aqp3
Ahr	Arc
Ahr	Arf4
Ahr	Arnt
Ahr	Art1
Ahr	Arx
Ahr	Zfhx3
Ahr	Atf2
Ahr	Atf3
Ahr	Neurog2
Ahr	Atp8a1
Ahr	Slc7a3
Ahr	Avpr2
Ahr	Axin2
Ahr	Bag1
Ahr	Bcat2
Ahr	Bfsp1
Ahr	Bop1
Ahr	Birc6
Ahr	Klf5
Ahr	Btg2
Ahr	C1qbp
Ahr	C4b
Ahr	Cacna1b
Ahr	Cacna1c
Ahr	Cacna1g
Ahr	Cacnb3
Ahr	Cacng1
Ahr	Calcr
Ahr	Camk2b
Ahr	Nr1i3
Ahr	Cbfa2t3
Ahr	Cbln1
Ahr	Ccnd2
Ahr	Ccnt1
Ahr	Entpd1
Ahr	Cd83
Ahr	Cdc42
Ahr	Cdk6
Ahr	Cfl1
Ahr	Chrd
Ahr	Chrm4
Ahr	Cidea
Ahr	Socs3
Ahr	Socs1
Ahr	Cited1
Ahr	Clcnka
Ahr	Cldn5
Ahr	Tpp1
Ahr	Clock
Ahr	Cnbp
Ahr	Cnr1
Ahr	Cntfr
Ahr	Col12a1
Ahr	Creb1
Ahr	Cry1
Ahr	Csrp1
Ahr	Ctbp2
Ahr	Ctsk
Ahr	Celf1
Ahr	Cyp19a1
Ahr	Cyp1a1
Ahr	Cyp1a2
Ahr	Cyp1b1
Ahr	Cyp24a1
Ahr	Cyp2a5
Ahr	Dab1
Ahr	Daxx
Ahr	Dbi
Ahr	Dclk1
Ahr	Degs1
Ahr	Twist2
Ahr	Dlx1
Ahr	Dmpk
Ahr	Doc2b
Ahr	Drd4
Ahr	Arid3a
Ahr	Dtnb
Ahr	Mapre1
Ahr	Ebf3
Ahr	Efna4
Ahr	Efna5
Ahr	Efnb3
Ahr	Egr1
Ahr	Egr2
Ahr	Eif2b4
Ahr	En1
Ahr	Eno3
Ahr	Epb4.1l1
Ahr	Epb4.1l2
Ahr	Epha1
Ahr	Epha4
Ahr	Ephb6
Ahr	Nr2f1
Ahr	Erf
Ahr	Fgd6
Ahr	Celf2
Ahr	Bcl11a
Ahr	Evx1
Ahr	Ewsr1
Ahr	Zfp358
Ahr	Eri3
Ahr	Ezh2
Ahr	F2rl1
Ahr	Faah
Ahr	Fadd
Ahr	Fgf8
Ahr	Sh3pxd2a
Ahr	Fkbp1a
Ahr	Fkbp4
Ahr	Flt1
Ahr	Fmr1
Ahr	Zcchc14
Ahr	Fst
Ahr	Fut9
Ahr	Fzd5
Ahr	Xrcc6
Ahr	Slc37a4
Ahr	Gabrb3
Ahr	Gad1
Ahr	Gamt
Ahr	Gata6
Ahr	Gbx2
Ahr	Usp15
Ahr	Bloc1s1
Ahr	Nr6a1
Ahr	Gdf1
Ahr	Gdf10
Ahr	Gdi1
Ahr	Gjd2
Ahr	Gjb6
Ahr	Glra1
Ahr	Gnai1
Ahr	Gnaz
Ahr	Gnb2l1
Ahr	Gpc3
Ahr	Grk4
Ahr	Grk5
Ahr	Gsr
Ahr	Gria4
Ahr	Grik2
Ahr	Grin2a
Ahr	Grin2b
Ahr	Nr3c1
Ahr	Gspt1
Ahr	Trip12
Ahr	Hist2h3c1
Ahr	Hand1
Ahr	Hand2
Ahr	Has2
Ahr	Hes1
Ahr	Hes3
Ahr	Hes5
Ahr	Foxq1
Ahr	Hic1
Ahr	Hint1
Ahr	Hipk1
Ahr	Hist2h2aa1
Ahr	H2afx
Ahr	Hivep2
