47	9	2199	11	37	2	76	47	9	121	0	37	2	4
20	2	2213	11	46	2	87	20	2	146	0	46	2	4
51	10	2180	11	37	1	91	51	10	117	0	37	1	4
49	10	2169	22	39	2	90	49	10	117	0	39	2	3
48	11	2191	16	37	0	78	48	11	120	0	37	0	4
46	7	2201	7	39	1	80	46	7	122	0	39	1	5
49	8	2199	8	42	1	74	49	8	117	0	42	1	3
51	7	2200	8	40	1	74	51	7	118	0	40	1	3
53	8	2182	9	38	2	89	53	8	116	0	38	2	3
48	8	2193	16	41	1	74	48	8	118	1	41	1	3
45	8	2192	11	38	1	86	45	8	125	0	38	1	3
25	2	2215	1	46	0	92	25	2	143	0	46	0	4
26	2	2217	6	43	1	86	26	2	144	0	43	1	4
52	8	2199	11	38	2	71	52	8	117	0	38	2	3
36	3	2197	10	46	1	88	36	3	130	0	46	1	4
47	6	2188	10	41	1	88	47	6	121	0	41	1	4
51	11	2182	8	42	1	86	51	11	112	0	42	1	3
51	10	2181	18	40	1	80	51	10	115	0	40	1	3
47	11	2186	18	39	1	79	47	11	119	0	39	1	3
50	9	2188	12	38	1	83	50	9	118	0	38	1	4
48	10	2196	13	36	2	76	48	10	121	0	36	2	3
35	5	2206	15	41	2	77	35	5	134	0	41	2	3
34	3	2214	7	42	1	80	34	3	137	0	42	1	3
52	9	2204	12	37	1	66	52	9	118	0	37	1	3
44	10	2175	10	39	0	103	44	10	124	0	39	0	3
51	9	2180	17	38	1	85	51	9	117	0	38	1	4
52	10	2174	18	36	1	90	52	10	118	0	36	1	3
49	10	2185	20	35	2	80	49	10	120	0	35	2	4
53	7	2180	8	35	1	97	53	7	117	0	35	1	7
50	9	2188	11	39	1	83	50	9	118	0	39	1	3
54	8	2188	7	38	0	86	54	8	116	0	38	0	4
53	8	2183	15	37	1	84	53	8	118	0	37	1	3
32	5	2192	13	43	1	95	32	5	135	0	43	1	4
51	10	2185	15	42	1	77	51	10	113	0	42	1	3
23	4	2208	8	51	0	87	23	4	139	0	51	0	3
50	10	2189	19	37	2	74	50	10	118	0	37	2	3
33	6	2190	14	44	2	92	33	6	132	0	44	2	3
53	8	2165	27	37	2	89	53	8	116	0	37	2	4
44	9	2195	11	40	2	80	44	9	122	0	40	2	3
37	3	2208	6	45	0	82	37	3	132	0	45	0	3
49	8	2198	9	38	0	79	49	8	122	0	38	0	3
50	9	2189	14	37	1	81	50	9	120	0	37	1	3
52	9	2196	8	40	1	75	52	9	114	0	40	1	4
54	8	2198	10	37	1	73	54	8	117	0	37	1	3
50	9	2176	14	43	2	87	50	9	112	0	43	2	4
54	8	2183	12	36	1	87	54	8	116	0	36	1	5
51	7	2191	20	38	1	73	51	7	119	0	38	1	4
46	7	2186	13	41	1	87	46	7	122	0	41	1	3
44	10	2191	17	41	1	77	44	10	120	0	41	1	4
53	8	2183	10	43	1	83	53	8	111	0	43	1	4
46	11	2186	16	35	1	86	46	11	122	0	35	1	5
51	9	2183	12	36	1	89	51	9	118	0	36	1	5
50	8	2196	17	39	2	69	50	8	118	0	39	2	3
50	9	2191	20	37	1	73	50	9	119	0	37	1	4
