986	13	18663	63	21	1	2374	986	13	408	0	21	1	27
977	14	18650	50	20	0	2410	977	14	423	0	20	0	22
955	17	18694	58	27	0	2370	955	17	441	2	27	0	14
977	17	18576	53	28	0	2470	977	17	418	0	28	0	16
997	17	18613	55	25	3	2411	997	17	393	0	25	3	21
977	14	18691	59	19	0	2361	977	14	423	0	19	0	23
971	14	18655	64	25	0	2392	971	14	426	0	25	0	20
990	9	18676	53	21	1	2371	990	9	409	1	21	1	25
970	21	18621	61	29	0	2419	970	21	415	1	29	0	20
993	10	18644	45	24	0	2405	993	10	408	1	24	0	20
983	10	18600	47	23	0	2458	983	10	413	1	23	0	26
968	12	18647	44	25	0	2425	968	12	427	1	25	0	23
983	15	18642	53	22	1	2405	983	15	422	0	22	1	13
981	17	18700	45	20	0	2358	981	17	412	1	20	0	25
958	15	18725	48	20	1	2354	958	15	433	1	20	1	28
999	16	18653	43	23	0	2387	999	16	403	1	23	0	14
981	14	18610	41	16	0	2459	981	14	418	0	16	0	27
980	11	18669	53	20	1	2387	980	11	416	0	20	1	28
982	14	18640	41	22	1	2421	982	14	411	0	22	1	26
989	20	18568	83	19	1	2441	989	20	404	1	19	1	22
981	23	18617	90	25	1	2384	981	23	412	0	25	1	14
979	18	18669	56	23	0	2376	979	18	415	1	23	0	20
989	20	18706	50	19	0	2337	989	20	405	1	19	0	22
986	12	18661	57	20	0	2385	986	12	420	0	20	0	18
973	15	18633	54	23	0	2423	973	15	424	0	23	0	21
985	20	18587	76	31	1	2421	985	20	404	0	31	1	15
956	13	18738	60	25	1	2328	956	13	446	1	25	1	14
982	11	18705	53	26	0	2344	982	11	411	1	26	0	25
980	11	18752	69	24	0	2285	980	11	419	2	24	0	20
969	7	18668	53	29	0	2395	969	7	431	0	29	0	20
957	16	18673	88	20	0	2367	957	16	441	1	20	0	21
976	15	18653	49	29	0	2399	976	15	417	0	29	0	19
967	14	18641	54	29	0	2416	967	14	427	0	29	0	19
972	15	18672	62	24	0	2376	972	15	421	0	24	0	24
989	19	18731	50	23	0	2309	989	19	404	0	23	0	21
972	13	18611	68	20	1	2436	972	13	425	1	20	1	24
985	17	18588	76	27	0	2428	985	17	403	1	27	0	23
995	10	18656	53	21	0	2386	995	10	408	0	21	0	22
983	13	18662	46	23	0	2394	983	13	414	0	23	0	23
977	18	18732	55	21	0	2318	977	18	423	1	21	0	16
952	12	18683	50	27	0	2397	952	12	441	0	27	0	24
979	12	18617	49	28	1	2435	979	12	416	0	28	1	20
984	7	18686	56	28	0	2360	984	7	417	1	28	0	19
983	8	18693	49	22	0	2366	983	8	425	0	22	0	18
981	19	18686	64	26	1	2344	981	19	408	1	26	1	20
983	14	18689	52	26	0	2357	983	14	421	0	26	0	12
981	8	18656	52	24	0	2400	981	8	417	0	24	0	26
976	12	18641	47	21	1	2423	976	12	415	0	21	1	31
978	12	18721	41	26	0	2343	978	12	424	0	26	0	16
954	19	18634	73	25	2	2414	954	19	436	1	25	2	19
982	16	18665	48	17	1	2392	982	16	409	0	17	1	31
975	13	18699	45	23	1	2365	975	13	426	0	23	1	18
988	11	18700	64	20	1	2337	988	11	412	1	20	1	23
981	15	18651	74	24	0	2376	981	15	413	1	24	0	22
985	13	18667	58	23	1	2374	985	13	411	0	23	1	23
984	13	18677	59	22	1	2365	984	13	421	0	22	1	15
993	18	18679	66	20	0	2345	993	18	399	0	20	0	26
980	18	18613	54	20	0	2436	980	18	417	0	20	0	21
972	17	18704	46	20	1	2361	972	17	429	0	20	1	17
986	10	18630	76	22	1	2396	986	10	412	0	22	1	25
956	18	18697	66	20	0	2364	956	18	442	0	20	0	20
980	18	18601	36	30	0	2456	980	18	404	0	30	0	24
972	12	18683	56	19	0	2379	972	12	429	1	19	0	23
996	10	18644	53	30	0	2388	996	10	400	0	30	0	20
973	12	18658	42	24	0	2412	973	12	420	0	24	0	27
970	14	18668	49	21	1	2398	970	14	427	1	21	1	22
967	18	18667	52	21	0	2396	967	18	429	0	21	0	21
946	17	18681	66	25	0	2386	946	17	446	1	25	0	21
966	20	18654	50	26	1	2404	966	20	430	1	26	1	12
980	12	18649	67	24	1	2388	980	12	417	0	24	1	22
976	17	18682	40	27	0	2379	976	17	422	1	27	0	13
987	18	18669	43	29	0	2375	987	18	408	0	29	0	14
976	17	18643	40	21	0	2424	976	17	422	0	21	0	20
1002	13	18612	75	24	0	2395	1002	13	401	0	24	0	16
989	13	18685	70	23	0	2341	989	13	409	1	23	0	21
960	16	18759	48	25	0	2313	960	16	436	0	25	0	19
971	13	18712	50	26	0	2349	971	13	429	0	26	0	17
970	13	18675	53	24	0	2386	970	13	427	0	24	0	22
996	10	18658	60	23	0	2374	996	10	408	0	23	0	19
968	18	18649	50	28	0	2408	968	18	422	1	28	0	19
983	18	18660	52	13	0	2395	983	18	422	0	13	0	20
971	15	18687	54	25	0	2369	971	15	422	1	25	0	22
991	17	18679	52	28	2	2352	991	17	403	1	28	2	14
1002	18	18664	59	23	0	2355	1002	18	395	0	23	0	18
998	16	18611	53	26	0	2417	998	16	395	1	26	0	20
981	11	18665	52	15	0	2397	981	11	423	0	15	0	26
964	17	18625	54	19	1	2441	964	17	437	0	19	1	18
978	17	18607	59	14	0	2446	978	17	416	0	14	0	31
966	15	18646	44	24	1	2425	966	15	428	0	24	1	22
981	20	18715	69	23	0	2313	981	20	408	0	23	0	24
965	13	18657	60	25	3	2398	965	13	434	0	25	3	16
980	16	18689	75	26	0	2335	980	16	413	1	26	0	20
969	14	18583	77	26	0	2452	969	14	423	0	26	0	24
951	10	18717	61	18	0	2364	951	10	457	0	18	0	20
990	10	18683	54	18	0	2366	990	10	421	0	18	0	17
958	21	18621	56	20	0	2445	958	21	436	1	20	0	20
977	14	18650	58	25	0	2397	977	14	418	0	25	0	22
1004	9	18569	58	28	0	2453	1004	9	396	1	28	0	18
975	6	18715	55	24	0	2346	975	6	430	0	24	0	21
987	19	18637	62	22	1	2393	987	19	402	0	22	1	25
988	14	18724	43	25	0	2327	988	14	407	2	25	0	20
980	12	18696	51	24	0	2358	980	12	416	1	24	0	23
990	16	18657	51	23	0	2384	990	16	407	0	23	0	20
965	17	18727	51	29	0	2332	965	17	427	1	29	0	17
999	20	18619	57	24	0	2402	999	20	391	0	24	0	22
983	14	18631	68	20	0	2405	983	14	416	0	20	0	23
985	17	18617	58	25	0	2419	985	17	416	0	25	0	13
973	10	18656	49	24	0	2409	973	10	430	0	24	0	19
985	12	18630	53	19	0	2422	985	12	419	1	19	0	20
972	11	18696	41	19	0	2382	972	11	424	0	19	0	30
1002	19	18595	64	22	0	2419	1002	19	392	1	22	0	20
955	15	18686	57	23	1	2384	955	15	441	0	23	1	21
1000	16	18640	58	29	2	2376	1000	16	391	0	29	2	18
986	15	18646	57	22	1	2394	986	15	409	0	22	1	23
971	17	18633	64	20	2	2414	971	17	422	0	20	2	24
969	22	18686	51	18	1	2374	969	22	424	0	18	1	22
977	9	18656	62	24	0	2393	977	9	421	1	24	0	24
977	18	18712	52	18	1	2343	977	18	426	0	18	1	16
991	12	18616	64	22	0	2416	991	12	397	1	22	0	33
988	14	18688	50	24	0	2357	988	14	412	0	24	0	18
975	12	18722	46	22	0	2344	975	12	428	1	22	0	18
970	18	18692	47	25	0	2369	970	18	427	2	25	0	14
978	12	18647	46	27	1	2410	978	12	416	1	27	1	21
959	13	18657	84	26	0	2382	959	13	444	0	26	0	14
989	22	18605	60	16	0	2429	989	22	402	0	16	0	27
974	17	18749	59	27	0	2295	974	17	417	1	27	0	20
972	15	18607	59	24	0	2444	972	15	419	0	24	0	26
946	14	18696	53	22	0	2390	946	14	451	0	22	0	23
968	21	18636	56	23	0	2417	968	21	427	0	23	0	17
982	13	18719	50	23	0	2334	982	13	418	0	23	0	20
979	14	18603	66	20	1	2438	979	14	419	0	20	1	23
985	16	18700	50	26	0	2344	985	16	413	0	26	0	16
974	16	18683	52	24	0	2372	974	16	421	0	24	0	21
999	16	18602	78	20	0	2406	999	16	398	1	20	0	22
986	13	18631	61	21	0	2409	986	13	410	1	21	0	25
976	11	18698	58	19	0	2359	976	11	432	0	19	0	18
949	17	18729	57	21	1	2347	949	17	446	0	21	1	22
977	13	18605	58	15	0	2453	977	13	426	0	15	0	25
971	16	18711	52	22	0	2349	971	16	431	0	22	0	16
964	12	18685	69	23	0	2368	964	12	436	1	23	0	20
946	13	18718	57	19	0	2368	946	13	460	1	19	0	17
971	12	18615	56	17	0	2450	971	12	424	2	17	0	30
996	14	18654	59	26	0	2372	996	14	398	0	26	0	22
976	16	18690	42	21	0	2376	976	16	424	0	21	0	19
981	20	18663	52	24	0	2381	981	20	403	1	24	0	27
978	20	18571	51	24	0	2477	978	20	414	0	24	0	20
994	14	18593	84	26	0	2410	994	14	397	0	26	0	25
977	8	18636	64	26	1	2409	977	8	429	1	26	1	14
985	15	18659	54	21	1	2386	985	15	413	1	21	1	20
945	14	18566	66	26	1	2503	945	14	447	1	26	1	22
979	18	18583	71	20	0	2450	979	18	418	0	20	0	21
977	15	18707	48	21	1	2352	977	15	426	0	21	1	16
970	14	18646	56	23	2	2410	970	14	431	0	23	2	16
993	20	18625	72	32	0	2379	993	20	396	0	32	0	15
991	23	18581	69	18	0	2439	991	23	399	2	18	0	23
966	17	18628	47	23	0	2440	966	17	429	0	23	0	21
997	15	18626	57	27	1	2398	997	15	399	0	27	1	17
943	15	18581	66	25	1	2490	943	15	449	0	25	1	23
979	12	18667	46	17	1	2399	979	12	425	1	17	1	21
987	20	18634	90	24	0	2366	987	20	406	1	24	0	18
978	12	18638	44	24	1	2424	978	12	417	0	24	1	24
990	12	18636	51	31	1	2400	990	12	399	1	31	1	22
985	22	18540	61	19	1	2493	985	22	402	1	19	1	26
977	11	18700	60	28	0	2345	977	11	417	2	28	0	21
977	15	18695	44	27	0	2363	977	15	413	0	27	0	24
996	13	18628	53	23	0	2408	996	13	410	0	23	0	14
957	18	18705	50	30	0	2361	957	18	430	0	30	0	21
955	15	18683	53	22	0	2393	955	15	445	0	22	0	19
965	19	18705	56	30	1	2345	965	19	424	0	30	1	17
971	13	18654	54	24	0	2405	971	13	427	0	24	0	21
961	14	18744	55	23	1	2323	961	14	438	0	23	1	19
986	14	18576	69	27	1	2448	986	14	413	0	27	1	15
970	13	18579	41	24	0	2494	970	13	428	1	24	0	20
