78	0	11177	0	0	0	1068	78	0	70	0	0	0	1
83	0	11136	0	0	0	1104	83	0	65	0	0	0	1
81	1	11149	1	0	0	1091	81	1	66	0	0	0	1
78	0	11155	0	0	0	1090	78	0	70	0	0	0	1
81	0	11168	0	0	0	1074	81	0	67	0	0	0	1
78	0	11184	0	0	0	1061	78	0	70	0	0	0	1
81	1	11175	0	0	0	1066	81	1	67	0	0	0	0
77	0	11199	0	0	0	1047	77	0	71	0	0	0	1
78	0	11202	0	0	0	1043	78	0	70	0	0	0	1
80	0	11165	0	0	0	1078	80	0	68	0	0	0	1
82	0	11163	0	0	0	1078	82	0	66	0	0	0	1
81	1	11170	0	0	0	1071	81	1	67	0	0	0	0
78	1	11171	0	0	0	1073	78	1	70	0	0	0	0
81	0	11244	0	0	0	998	81	0	67	0	0	0	1
85	1	11153	0	1	0	1083	85	1	62	0	1	0	0
83	0	11192	0	0	0	1048	83	0	65	0	0	0	1
82	0	11193	0	0	0	1048	82	0	66	0	0	0	1
80	1	11133	0	0	0	1109	80	1	68	0	0	0	0
80	0	11104	0	0	0	1139	80	0	68	0	0	0	1
82	0	11172	0	0	0	1069	82	0	66	0	0	0	1
83	1	11152	0	0	0	1087	83	1	65	0	0	0	0
77	0	11143	0	0	0	1103	77	0	71	0	0	0	1
76	1	11157	0	0	0	1089	76	1	72	0	0	0	0
81	1	11120	0	0	0	1121	81	1	67	0	0	0	0
82	2	11151	0	0	0	1088	82	2	65	0	0	0	0
81	0	11190	0	0	0	1052	81	0	67	0	0	0	1
80	0	11211	0	0	0	1032	80	0	68	0	0	0	1
81	0	11161	0	0	0	1081	81	0	67	0	0	0	1
80	0	11173	0	0	0	1070	80	0	68	0	0	0	1
81	0	11197	0	0	0	1045	81	0	67	0	0	0	1
81	1	11204	0	1	0	1036	81	1	66	0	1	0	0
82	1	11182	0	0	0	1058	82	1	66	0	0	0	0
78	1	11166	1	0	0	1077	78	1	69	0	0	0	1
81	1	11171	0	0	0	1070	81	1	67	0	0	0	0
80	0	11194	0	0	0	1049	80	0	68	0	0	0	1
78	0	11180	0	0	0	1065	78	0	70	0	0	0	1
76	0	11195	0	0	0	1052	76	0	72	0	0	0	1
80	0	11154	0	0	0	1089	80	0	68	0	0	0	1
76	1	11165	0	0	0	1081	76	1	72	0	0	0	0
78	0	11167	0	0	0	1078	78	0	70	0	0	0	1
81	1	11195	0	0	0	1046	81	1	67	0	0	0	0
78	0	11131	0	0	0	1114	78	0	70	0	0	0	1
80	1	11158	0	0	0	1084	80	1	68	0	0	0	0
78	1	11146	0	0	0	1098	78	1	70	0	0	0	0
85	0	11202	0	0	0	1036	85	0	63	0	0	0	1
81	0	11172	0	0	0	1070	81	0	67	0	0	0	1
81	0	11120	0	0	0	1122	81	0	67	0	0	0	1
80	0	11160	0	0	0	1083	80	0	68	0	0	0	1
81	1	11146	0	0	0	1095	81	1	67	0	0	0	0
82	1	11166	0	0	0	1074	82	1	66	0	0	0	0
78	0	11181	0	0	0	1064	78	0	69	0	0	0	2
79	0	11147	0	0	0	1097	79	0	69	0	0	0	1
80	1	11208	0	0	0	1034	80	1	68	0	0	0	0
78	0	11142	0	0	0	1103	78	0	70	0	0	0	1
81	0	11169	0	0	0	1073	81	0	67	0	0	0	1
82	0	11166	0	0	0	1075	82	0	66	0	0	0	1
81	0	11146	0	0	0	1096	81	0	67	0	0	0	1
82	1	11202	0	0	0	1038	82	1	66	0	0	0	0
82	0	11174	0	0	0	1067	82	0	66	0	0	0	1
77	0	11184	0	0	0	1062	77	0	70	0	0	0	2
79	0	11153	0	0	0	1091	79	0	69	0	0	0	1
81	1	11149	0	0	0	1092	81	1	67	0	0	0	0
79	0	11170	0	0	0	1074	79	0	69	0	0	0	1
83	1	11199	0	0	0	1040	83	1	65	0	0	0	0
77	0	11152	0	0	0	1094	77	0	71	0	0	0	1
79	1	11191	0	0	0	1052	79	1	69	0	0	0	0
80	1	11180	0	0	0	1062	80	1	68	0	0	0	0
80	1	11139	0	1	0	1102	80	1	67	0	1	0	0
80	0	11161	0	0	0	1082	80	0	68	0	0	0	1
79	0	11147	0	0	0	1097	79	0	69	0	0	0	1
80	1	11150	0	0	0	1092	80	1	68	0	0	0	0
82	2	11172	0	0	0	1067	82	2	65	0	0	0	0
78	1	11156	0	0	0	1088	78	1	70	0	0	0	0
82	1	11147	0	0	0	1093	82	1	66	0	0	0	0
82	0	11185	0	0	0	1056	82	0	66	0	0	0	1
78	1	11165	0	0	0	1079	78	1	70	0	0	0	0
84	1	11165	0	1	0	1072	84	1	63	0	1	0	0
79	0	11202	0	0	0	1042	79	0	69	0	0	0	1
78	0	11149	0	0	0	1096	78	0	70	0	0	0	1
77	0	11128	0	0	0	1118	77	0	71	0	0	0	1
79	1	11188	0	0	0	1055	79	1	69	0	0	0	0
81	0	11184	0	0	0	1058	81	0	67	0	0	0	1
80	0	11172	0	0	0	1071	80	0	68	0	0	0	1
79	0	11153	0	0	0	1091	79	0	69	0	0	0	1
80	0	11180	0	0	0	1063	80	0	68	0	0	0	1
81	0	11131	0	0	0	1111	81	0	67	0	0	0	1
83	0	11187	0	0	0	1053	83	0	65	0	0	0	1
80	0	11190	0	0	0	1053	80	0	68	0	0	0	1
81	1	11176	0	0	0	1065	81	1	67	0	0	0	0
78	0	11217	0	0	0	1028	78	0	70	0	0	0	1
80	0	11190	0	0	0	1053	80	0	68	0	0	0	1
81	1	11185	0	0	0	1056	81	1	67	0	0	0	0
82	1	11147	0	0	0	1093	82	1	66	0	0	0	0
76	1	11187	0	0	0	1059	76	1	72	0	0	0	0
80	1	11150	0	0	0	1092	80	1	68	0	0	0	0
82	1	11122	0	0	0	1118	82	1	66	0	0	0	0
81	1	11180	0	0	0	1061	81	1	67	0	0	0	0
84	0	11187	0	0	0	1052	84	0	64	0	0	0	1
80	0	11188	0	0	0	1055	80	0	68	0	0	0	1
81	1	11187	0	0	0	1054	81	1	67	0	0	0	0
79	1	11153	0	0	0	1090	79	1	69	0	0	0	0
82	1	11143	0	0	0	1097	82	1	66	0	0	0	0
77	0	11163	0	0	0	1083	77	0	71	0	0	0	1
80	0	11171	0	0	0	1072	80	0	68	0	0	0	1
77	1	11207	0	0	0	1038	77	1	71	0	0	0	0
79	1	11157	0	0	0	1086	79	1	68	0	0	0	1
79	1	11173	0	0	0	1070	79	1	69	0	0	0	0
77	1	11214	0	0	0	1031	77	1	71	0	0	0	0
80	0	11200	0	0	0	1043	80	0	68	0	0	0	1
81	1	11186	0	0	0	1055	81	1	67	0	0	0	0
78	0	11136	0	0	0	1109	78	0	70	0	0	0	1
